2021-04-24 06:16:55,589 [ 1] INFO  Unity: Loading Manager Awake
2021-04-24 06:17:14,791 [ 1] INFO  Unity: SetDirection:(-99, -16, 0)
2021-04-24 06:17:14,791 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:14,890 [ 1] INFO  Unity: SetDirection:(-100, 2, 0)
2021-04-24 06:17:14,890 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:15,039 [ 1] INFO  Unity: SetDirection:(-98, 20, 0)
2021-04-24 06:17:15,040 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:15,421 [ 1] INFO  Unity: SetDirection:(-100, 3, 0)
2021-04-24 06:17:15,421 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:15,536 [ 1] INFO  Unity: SetDirection:(-99, -15, 0)
2021-04-24 06:17:15,536 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:16,317 [ 1] INFO  Unity: SetPosition:(3117, 2888, 807)
2021-04-24 06:17:16,317 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:19,662 [ 1] INFO  Unity: SetPosition:(2120, 2737, 807)
2021-04-24 06:17:19,662 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:23,025 [ 1] INFO  Unity: SetPosition:(1123, 2586, 807)
2021-04-24 06:17:23,026 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:23,605 [ 1] INFO  Unity: MapTeleportRequest: local player enters Teleporter:1
2021-04-24 06:17:23,639 [ 1] INFO  Unity: OnCharacterLeaveMap: CharacterID2
2021-04-24 06:17:23,640 [ 1] INFO  Unity: RemoveCharacter:2
2021-04-24 06:17:23,642 [ 1] INFO  Unity: OnCharacterEnterMap:Map:2 Count:1
2021-04-24 06:17:23,642 [ 1] INFO  Unity: AddCharacter: 2: Elf Map: 2 Entity: (2:pos:(2817,4001,55),dir:(100,0,0),spd:300
2021-04-24 06:17:23,645 [ 1] INFO  Unity: Character[Elf] TID:3 ID:2 is created
2021-04-24 06:17:23,645 [ 1] INFO  Unity: LoadLevel: Map01
2021-04-24 06:17:23,646 [ 1] INFO  Unity: Character_2_Elf OnDestroy: ID: 2 Position: (938, 2549, 807) Direction: (-99, -15, 0) Speed: 300
2021-04-24 06:17:23,654 [ 1] INFO  Unity: MoveForward
2021-04-24 06:17:23,655 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:MoveFwd
2021-04-24 06:17:24,456 [ 1] INFO  Unity: LevelLoadCompleted:1
2021-04-24 06:17:24,458 [ 1] INFO  Unity: Stop
2021-04-24 06:17:24,458 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:0 Event:Idle
2021-04-24 06:17:24,757 [ 1] INFO  Unity: SetPosition:(2864, 4001, 5)
2021-04-24 06:17:24,757 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:0 Event:None
2021-04-24 06:17:24,871 [ 1] INFO  Unity: MoveForward
2021-04-24 06:17:24,871 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:MoveFwd
2021-04-24 06:17:26,412 [ 1] INFO  Unity: SetDirection:(98, -18, 0)
2021-04-24 06:17:26,413 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:28,384 [ 1] INFO  Unity: SetDirection:(94, -35, 0)
2021-04-24 06:17:28,384 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:28,566 [ 1] INFO  Unity: SetDirection:(85, -52, 0)
2021-04-24 06:17:28,566 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:28,681 [ 1] INFO  Unity: SetDirection:(74, -68, 0)
2021-04-24 06:17:28,681 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:28,782 [ 1] INFO  Unity: Stop
2021-04-24 06:17:28,782 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:0 Event:Idle
2021-04-24 06:17:28,783 [ 1] INFO  Unity: SetDirection:(58, -81, 0)
2021-04-24 06:17:28,783 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:0 Event:None
2021-04-24 06:17:28,864 [ 1] INFO  Unity: SetDirection:(43, -90, 0)
2021-04-24 06:17:28,864 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:0 Event:None
2021-04-24 06:17:28,946 [ 1] INFO  Unity: SetDirection:(27, -96, 0)
2021-04-24 06:17:28,947 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:0 Event:None
2021-04-24 06:17:29,029 [ 1] INFO  Unity: SetDirection:(10, -100, 0)
2021-04-24 06:17:29,030 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:0 Event:None
2021-04-24 06:17:29,113 [ 1] INFO  Unity: SetDirection:(-8, -100, 0)
2021-04-24 06:17:29,113 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:0 Event:None
2021-04-24 06:17:29,212 [ 1] INFO  Unity: SetDirection:(-28, -96, 0)
2021-04-24 06:17:29,212 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:0 Event:None
2021-04-24 06:17:29,294 [ 1] INFO  Unity: SetDirection:(-45, -89, 0)
2021-04-24 06:17:29,294 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:0 Event:None
2021-04-24 06:17:29,394 [ 1] INFO  Unity: SetDirection:(-62, -78, 0)
2021-04-24 06:17:29,394 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:0 Event:None
2021-04-24 06:17:29,477 [ 1] INFO  Unity: SetDirection:(-75, -66, 0)
2021-04-24 06:17:29,477 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:0 Event:None
2021-04-24 06:17:29,576 [ 1] INFO  Unity: SetDirection:(-87, -49, 0)
2021-04-24 06:17:29,577 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:0 Event:None
2021-04-24 06:17:29,676 [ 1] INFO  Unity: SetDirection:(-95, -30, 0)
2021-04-24 06:17:29,676 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:0 Event:None
2021-04-24 06:17:29,759 [ 1] INFO  Unity: SetDirection:(-99, -13, 0)
2021-04-24 06:17:29,759 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:0 Event:None
2021-04-24 06:17:29,841 [ 1] INFO  Unity: SetDirection:(-100, 4, 0)
2021-04-24 06:17:29,842 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:0 Event:None
2021-04-24 06:17:29,892 [ 1] INFO  Unity: MoveBack
2021-04-24 06:17:29,892 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:MoveBack
2021-04-24 06:17:29,924 [ 1] INFO  Unity: SetDirection:(-98, 22, 0)
2021-04-24 06:17:29,924 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:30,040 [ 1] INFO  Unity: SetDirection:(-92, 39, 0)
2021-04-24 06:17:30,041 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:30,836 [ 1] INFO  Unity: SetPosition:(4258, 3749, 7)
2021-04-24 06:17:30,836 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:30,901 [ 1] INFO  Unity: SetDirection:(-98, 20, 0)
2021-04-24 06:17:30,902 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:31,001 [ 1] INFO  Unity: SetDirection:(-100, 0, 0)
2021-04-24 06:17:31,001 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:31,133 [ 1] INFO  Unity: SetDirection:(-98, -19, 0)
2021-04-24 06:17:31,133 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:31,879 [ 1] INFO  Unity: SetDirection:(-93, -37, 0)
2021-04-24 06:17:31,879 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:31,995 [ 1] INFO  Unity: SetDirection:(-85, -53, 0)
2021-04-24 06:17:31,996 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:32,078 [ 1] INFO  Unity: SetDirection:(-74, -67, 0)
2021-04-24 06:17:32,078 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:32,177 [ 1] INFO  Unity: SetDirection:(-59, -81, 0)
2021-04-24 06:17:32,177 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:32,509 [ 1] INFO  Unity: SetDirection:(-74, -68, 0)
2021-04-24 06:17:32,509 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:32,608 [ 1] INFO  Unity: SetDirection:(-86, -51, 0)
2021-04-24 06:17:32,609 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:32,642 [ 1] INFO  Unity: SetPosition:(4697, 3913, 14)
2021-04-24 06:17:32,642 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:32,707 [ 1] INFO  Unity: SetDirection:(-95, -32, 0)
2021-04-24 06:17:32,708 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:32,823 [ 1] INFO  Unity: SetDirection:(-99, -12, 0)
2021-04-24 06:17:32,823 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:32,906 [ 1] INFO  Unity: SetDirection:(-100, 6, 0)
2021-04-24 06:17:32,907 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:33,005 [ 1] INFO  Unity: SetDirection:(-97, 26, 0)
2021-04-24 06:17:33,005 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:33,023 [ 1] INFO  Unity: SetPosition:(4788, 3923, 59)
2021-04-24 06:17:33,023 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:33,088 [ 1] INFO  Unity: SetDirection:(-91, 43, 0)
2021-04-24 06:17:33,088 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:33,188 [ 1] INFO  Unity: SetDirection:(-80, 60, 0)
2021-04-24 06:17:33,188 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:33,271 [ 1] INFO  Unity: SetDirection:(-68, 73, 0)
2021-04-24 06:17:33,271 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:33,354 [ 1] INFO  Unity: SetDirection:(-54, 84, 0)
2021-04-24 06:17:33,354 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:33,452 [ 1] INFO  Unity: SetDirection:(-38, 92, 0)
2021-04-24 06:17:33,453 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:33,635 [ 1] INFO  Unity: SetDirection:(-21, 98, 0)
2021-04-24 06:17:33,635 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:33,918 [ 1] INFO  Unity: SetPosition:(4912, 3722, 14)
2021-04-24 06:17:33,918 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:-300 Event:None
2021-04-24 06:17:34,066 [ 1] INFO  Unity: Stop
2021-04-24 06:17:34,066 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:0 Event:Idle
2021-04-24 06:17:34,083 [ 1] INFO  Unity: MoveForward
2021-04-24 06:17:34,083 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:MoveFwd
2021-04-24 06:17:34,463 [ 1] INFO  Unity: SetDirection:(-3, 100, 0)
2021-04-24 06:17:34,463 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:34,562 [ 1] INFO  Unity: SetDirection:(15, 99, 0)
2021-04-24 06:17:34,562 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:34,629 [ 1] INFO  Unity: SetPosition:(4891, 3835, 63)
2021-04-24 06:17:34,629 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:34,645 [ 1] INFO  Unity: SetDirection:(32, 95, 0)
2021-04-24 06:17:34,645 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:34,745 [ 1] INFO  Unity: SetDirection:(50, 87, 0)
2021-04-24 06:17:34,745 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:34,927 [ 1] INFO  Unity: SetDirection:(64, 77, 0)
2021-04-24 06:17:34,927 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:35,243 [ 1] INFO  Unity: SetPosition:(4984, 3979, 113)
2021-04-24 06:17:35,243 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:35,442 [ 1] INFO  Unity: SetDirection:(49, 87, 0)
2021-04-24 06:17:35,442 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:36,153 [ 1] INFO  Unity: SetDirection:(32, 95, 0)
2021-04-24 06:17:36,154 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:36,303 [ 1] INFO  Unity: SetDirection:(12, 99, 0)
2021-04-24 06:17:36,303 [ 1] INFO  Unity: MapEntitySnc Request: Entity ID:2 Pos:SkillBridge.Message.NVector3 Dir:SkillBridge.Message.NVector3 Spd:300 Event:None
2021-04-24 06:17:36,401 [ 1] INFO  Unity: SetDirection:(-8, 100, 0)
